Ref,Val,Package,PosX,PosY,Rot,Side
"R6","100k","R_0402_1005Metric",28.019378,213.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",28.019378,153.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",98.019378,153.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",98.350668,271.525029,0.000000,bottom
"R6","100k","R_0402_1005Metric",238.019378,93.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",98.019378,33.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",168.019378,33.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",28.350668,271.525029,0.000000,bottom
"R6","100k","R_0402_1005Metric",168.019378,153.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",98.019378,93.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",28.019378,33.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",168.350668,271.525029,0.000000,bottom
"R6","100k","R_0402_1005Metric",98.019378,213.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",238.019378,153.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",238.019378,33.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",28.019378,93.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",168.019378,93.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",238.019378,213.123730,0.000000,bottom
"R6","100k","R_0402_1005Metric",168.019378,213.123730,0.000000,bottom
"R7","470","R_0603_1608Metric",254.119378,208.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",44.119378,208.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",184.119378,148.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",114.119378,208.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",114.119378,88.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",184.450668,267.325029,-90.000000,bottom
"R7","470","R_0603_1608Metric",44.450668,267.325029,-90.000000,bottom
"R7","470","R_0603_1608Metric",254.450668,267.325029,-90.000000,bottom
"R7","470","R_0603_1608Metric",114.450668,267.325029,-90.000000,bottom
"R7","470","R_0603_1608Metric",254.119378,28.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",254.119378,148.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",44.119378,28.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",114.119378,28.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",184.119378,88.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",254.119378,88.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",44.119378,148.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",44.119378,88.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",114.119378,148.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",184.119378,208.923730,-90.000000,bottom
"R7","470","R_0603_1608Metric",184.119378,28.923730,-90.000000,bottom
"R8","47k","R_0402_1005Metric",92.619378,150.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",162.619378,30.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",92.619378,210.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",92.619378,30.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",232.619378,210.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",232.619378,30.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",22.619378,150.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",162.619378,150.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",22.619378,30.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",232.950668,268.525029,90.000000,bottom
"R8","47k","R_0402_1005Metric",162.619378,210.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",162.619378,90.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",22.619378,210.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",22.950668,268.525029,90.000000,bottom
"R8","47k","R_0402_1005Metric",232.619378,90.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",232.619378,150.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",22.619378,90.123730,90.000000,bottom
"R8","47k","R_0402_1005Metric",162.950668,268.525029,90.000000,bottom
"R8","47k","R_0402_1005Metric",92.950668,268.525029,90.000000,bottom
"R8","47k","R_0402_1005Metric",92.619378,90.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",92.619378,88.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",92.619378,28.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",22.619378,28.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",22.950668,266.525029,90.000000,bottom
"R9","22k","R_0402_1005Metric",92.619378,208.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",162.619378,28.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",162.619378,148.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",22.619378,148.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",162.619378,208.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",162.950668,266.525029,90.000000,bottom
"R9","22k","R_0402_1005Metric",232.619378,208.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",232.619378,88.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",232.950668,266.525029,90.000000,bottom
"R9","22k","R_0402_1005Metric",232.619378,28.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",232.619378,148.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",162.619378,88.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",92.950668,266.525029,90.000000,bottom
"R9","22k","R_0402_1005Metric",22.619378,208.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",92.619378,148.123730,90.000000,bottom
"R9","22k","R_0402_1005Metric",22.619378,88.123730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",96.119378,26.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",96.119378,146.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",166.119378,86.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",26.119378,206.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",236.119378,146.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",166.119378,26.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",166.119378,206.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",96.450668,265.225029,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",236.119378,26.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",26.119378,26.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",166.450668,265.225029,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",96.119378,206.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",236.450668,265.225029,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",236.119378,86.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",26.119378,86.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",26.119378,146.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",236.119378,206.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",96.119378,86.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",166.119378,146.823730,90.000000,bottom
"RV1","TC33X-2-104E","BOURNS_TC33",26.450668,265.225029,90.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",116.889378,144.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",257.220668,263.355029,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",256.889378,204.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",186.889378,144.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",186.889378,84.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",187.220668,263.355029,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",256.889378,84.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",46.889378,204.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",116.889378,84.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",46.889378,84.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",116.889378,204.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",117.220668,263.355029,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",46.889378,24.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",256.889378,144.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",256.889378,24.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",186.889378,204.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",46.889378,144.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",116.889378,24.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",186.889378,24.953730,180.000000,bottom
"SW1","SC-01KP","DEALON_DIP_SPSTx01_SC-01KP_W7.62mm_P1.27mm",47.220668,263.355029,180.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",37.863128,148.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",248.194418,266.850029,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",108.194418,266.850029,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",107.863128,208.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",177.863128,148.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",177.863128,208.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",107.863128,148.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",177.863128,28.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",178.194418,266.850029,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",247.863128,28.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",107.863128,88.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",247.863128,88.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",37.863128,208.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",37.863128,28.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",177.863128,88.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",247.863128,208.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",38.194418,266.850029,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",107.863128,28.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",37.863128,88.448730,0.000000,bottom
"U1","	
TPS613222ADBVR","SOT-23-5",247.863128,148.448730,0.000000,bottom
